id,name
107375,Joe Frazier
65606,George Foreman
123526,Sonny Liston
2189549,Khalilah 'Belinda' Ali
1392200,Rahman Ali
3249989,Jerry Izenberg
65607,Don King
1931888,Elijah Muhammad
1618700,H. Rap Brown
573774,Kwame Ture
1119079,Eldridge Cleaver
225931,Kathleen Cleaver
550827,Fred Hampton
1121193,Huey P. Newton
2753357,Geronimo Pratt
3387525,Bobby Rush
5413692,Brittani Alexander
1290584,Jasmine Badie
2291213,Fulani Bahati
86800,Chloe Bailey
2291214,Denee Baptiste
2291216,Kendra Bracy
1290631,Bianca Brewton
2649735,Monique Brogan
5413694,Latasha Bryant
5413696,Sifare Burrell
1610254,Ingrid Burley
1293316,Ksyn Cason
1717748,Leah Chase
2291223,Denzel Chisolm
5413705,Ava Clark
5413706,J'atina Clark
4764456,Kenitia Coleman
5413708,Zora Grace Davies
1126295,Michaela DePrince
3009818,Desiree Dixon
5413722,Gaily Edgerson
2291209,Ashley Everett
2291233,Hajiba Fahmy
2291234,Amandy Fernandez
1988433,Sybrina Fulton
5413723,Kimmie Gee
2476360,Winnie Harlow
2291237,Jasmine Harper
5413729,Alex Harris
2291240,Le'ana Hill
3534277,Tamika Jett
2588671,Wanda Johnson
81701,Mathew Knowles
10090,Richard Lawson
2291251,Sabina Lundgren
2694261,Lesley McSpadden
5413733,Mariah Mendez
1290590,Ron Myles
5413734,Saidah Nairobi
5413736,Khadija Nicholas
1290647,Christian Owens
2761602,Ahsia Pettigrew
3842973,Jian Pierre-Louis
5413738,Kayla Pittman
1281705,Ferly Prado
5413755,Deja Riley
3619329,Taja Riley
163248,Lisa Rosenthal
5413756,Rebecca Rosie
5413759,Abrielle Sanders
5413761,Diamond Smith
5413762,Danielle Stamper
2086735,China Taylor
2291281,Jana Thompkins
1055235,Quvenzhané Wallis
3009776,Marquita Washington
1674160,Christina Webber
5413773,Hattie White
2825508,Ebony Williams
5413776,Faithe Williams
1214573,Serena Williams
2291222,Tajana Bunton-Williams
2291285,Quinetta Wilmington
2291286,Khadijah Wilson
5413778,Queen Yaya
5413780,Jacqueline York
5413781,Ebboni Young
2694264,Naomi Díaz
2694263,Lisa-Kaindé Diaz
2694265,Laolu Senbanjo
2356303,James Blake
3792345,Ava Bernstine-Mitchell
2489177,Molefi Kete Asante
2489178,Maulana Karenga
5606912,Ali Mazrui
1896469,Jacob Zuma
2864221,Esther Stanford
5606914,Hakim Quick
1720057,Floyd Webb
2351012,Kwame Nkrumah
3220622,Amílcar Cabral
53399,Buddy Guy
238713,Eric Burdon
2476795,Elvin Bishop
1120068,Country Joe McDonald
532988,Steve Miller
96170,Howlin' Wolf
76140,Paul Butterfield
1446,Jorma Kaukonen
1730654,Mike Bloomfield
1088980,Charlie Musselwhite
1348621,Al Kooper
69900,Barry Goldberg
1708758,Harvey Mandel
944329,Marshall Chess
9827,Rose Byrne
143103,Krew Boylan
1847898,Elly Hiraani Clapin
1633566,Laurence Coy
109439,Kieran Darcy-Smith
75711,Anthony Hayes
79692,Justine Clarke
1228886,Justin Rosniak
1542561,Paul Pantano
1583396,Elliott Weston
1235032,Nicole da Silva
114334,David Michôd
152486,Felicity Price
4457,Thomas Bo Larsen
1112385,Annika
1188827,Lasse Fogelstrøm
47156,Susse Wold
6122,Anne Louise Hassing
588175,Lars Ranthe
92416,Alexandra Rapaport
1442695,Sebastian Bull Sarning
1442696,Steen Ordell Guldbrandsen
1441931,Daniel Engstrup
1442697,Troels Thorsen
1442698,Søren Rønholt
2660596,Hana Shuan
564610,Jytte Kvinesdal
1442699,Josefine Gråbøl
4464,Bjarne Henriksen
1353300,Nicolai Dahl Hamilton
1348437,Øyvind Hagen-Traberg
1442700,Allan Wibor Christensen
1442701,Rikke Bergmann
234895,Rasmus Lind Rubin
1442702,Frank Rubæk
1433678,Nina Christrup
1430253,Birgit Møller-Petersen
1442704,Karina Fogh Holmkjær
1442705,Heidi Gross
1442706,Marie Aktor
1442707,Mona C. Soliman
1442708,Mie Ravn Nielsen
1440936,Kim Westi Rasmussen
1310986,Thomas Ravn
1442709,Katrine Brygmann
4453,Thomas Vinterberg
11770,John Carpenter
1119476,Jonathan Kuntz
73177,Sharon Gless
116579,Max Gail
40258,Kyle Secor
38570,Ken Jenkins
20906,Peter Michael Goetz
2484939,James Michael Bailey
189580,Patrik Baldauff
20765,Lenore Banks
2484940,Lon Boudreaux Jr.
2484941,Leslie Carde
2484942,Barbara Chaney
105686,Dean Cochran
1278784,David Dahlgren
568297,David E. Dossey
1392604,Harold Evans
1849417,Peter Gabb
2484934,Leigh Murray
